index	max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators
0	20	0.01	1	2	100
1	20	0.01	1	2	200
2	20	0.01	1	2	500
3	20	0.01	1	10	100
4	20	0.01	1	10	200
5	20	0.01	1	10	500
6	20	0.01	1	50	100
7	20	0.01	1	50	200
8	20	0.01	1	50	500
9	20	0.01	1	100	100
10	20	0.01	1	100	200
11	20	0.01	1	100	500
12	20	0.01	5	2	100
13	20	0.01	5	2	200
14	20	0.01	5	2	500
15	20	0.01	5	10	100
16	20	0.01	5	10	200
17	20	0.01	5	10	500
18	20	0.01	5	50	100
19	20	0.01	5	50	200
20	20	0.01	5	50	500
21	20	0.01	5	100	100
22	20	0.01	5	100	200
23	20	0.01	5	100	500
24	20	0.01	10	2	100
25	20	0.01	10	2	200
26	20	0.01	10	2	500
27	20	0.01	10	10	100
28	20	0.01	10	10	200
29	20	0.01	10	10	500
30	20	0.01	10	50	100
31	20	0.01	10	50	200
32	20	0.01	10	50	500
33	20	0.01	10	100	100
34	20	0.01	10	100	200
35	20	0.01	10	100	500
36	20	0.01	50	2	100
37	20	0.01	50	2	200
38	20	0.01	50	2	500
39	20	0.01	50	10	100
40	20	0.01	50	10	200
41	20	0.01	50	10	500
42	20	0.01	50	50	100
43	20	0.01	50	50	200
44	20	0.01	50	50	500
45	20	0.01	50	100	100
46	20	0.01	50	100	200
47	20	0.01	50	100	500
48	20	0.01	500	2	100
49	20	0.01	500	2	200
50	20	0.01	500	2	500
51	20	0.01	500	10	100
52	20	0.01	500	10	200
53	20	0.01	500	10	500
54	20	0.01	500	50	100
55	20	0.01	500	50	200
56	20	0.01	500	50	500
57	20	0.01	500	100	100
58	20	0.01	500	100	200
59	20	0.01	500	100	500
60	20	0.03	1	2	100
61	20	0.03	1	2	200
62	20	0.03	1	2	500
63	20	0.03	1	10	100
64	20	0.03	1	10	200
65	20	0.03	1	10	500
66	20	0.03	1	50	100
67	20	0.03	1	50	200
68	20	0.03	1	50	500
69	20	0.03	1	100	100
70	20	0.03	1	100	200
71	20	0.03	1	100	500
72	20	0.03	5	2	100
73	20	0.03	5	2	200
74	20	0.03	5	2	500
75	20	0.03	5	10	100
76	20	0.03	5	10	200
77	20	0.03	5	10	500
78	20	0.03	5	50	100
79	20	0.03	5	50	200
80	20	0.03	5	50	500
81	20	0.03	5	100	100
82	20	0.03	5	100	200
83	20	0.03	5	100	500
84	20	0.03	10	2	100
85	20	0.03	10	2	200
86	20	0.03	10	2	500
87	20	0.03	10	10	100
88	20	0.03	10	10	200
89	20	0.03	10	10	500
90	20	0.03	10	50	100
91	20	0.03	10	50	200
92	20	0.03	10	50	500
93	20	0.03	10	100	100
94	20	0.03	10	100	200
95	20	0.03	10	100	500
96	20	0.03	50	2	100
97	20	0.03	50	2	200
98	20	0.03	50	2	500
99	20	0.03	50	10	100
100	20	0.03	50	10	200
101	20	0.03	50	10	500
102	20	0.03	50	50	100
103	20	0.03	50	50	200
104	20	0.03	50	50	500
105	20	0.03	50	100	100
106	20	0.03	50	100	200
107	20	0.03	50	100	500
108	20	0.03	500	2	100
109	20	0.03	500	2	200
110	20	0.03	500	2	500
111	20	0.03	500	10	100
112	20	0.03	500	10	200
113	20	0.03	500	10	500
114	20	0.03	500	50	100
115	20	0.03	500	50	200
116	20	0.03	500	50	500
117	20	0.03	500	100	100
118	20	0.03	500	100	200
119	20	0.03	500	100	500
120	20	0.1	1	2	100
121	20	0.1	1	2	200
122	20	0.1	1	2	500
123	20	0.1	1	10	100
124	20	0.1	1	10	200
125	20	0.1	1	10	500
126	20	0.1	1	50	100
127	20	0.1	1	50	200
128	20	0.1	1	50	500
129	20	0.1	1	100	100
130	20	0.1	1	100	200
131	20	0.1	1	100	500
132	20	0.1	5	2	100
133	20	0.1	5	2	200
134	20	0.1	5	2	500
135	20	0.1	5	10	100
136	20	0.1	5	10	200
137	20	0.1	5	10	500
138	20	0.1	5	50	100
139	20	0.1	5	50	200
140	20	0.1	5	50	500
141	20	0.1	5	100	100
142	20	0.1	5	100	200
143	20	0.1	5	100	500
144	20	0.1	10	2	100
145	20	0.1	10	2	200
146	20	0.1	10	2	500
147	20	0.1	10	10	100
148	20	0.1	10	10	200
149	20	0.1	10	10	500
150	20	0.1	10	50	100
151	20	0.1	10	50	200
152	20	0.1	10	50	500
153	20	0.1	10	100	100
154	20	0.1	10	100	200
155	20	0.1	10	100	500
156	20	0.1	50	2	100
157	20	0.1	50	2	200
158	20	0.1	50	2	500
159	20	0.1	50	10	100
160	20	0.1	50	10	200
161	20	0.1	50	10	500
162	20	0.1	50	50	100
163	20	0.1	50	50	200
164	20	0.1	50	50	500
165	20	0.1	50	100	100
166	20	0.1	50	100	200
167	20	0.1	50	100	500
168	20	0.1	500	2	100
169	20	0.1	500	2	200
170	20	0.1	500	2	500
171	20	0.1	500	10	100
172	20	0.1	500	10	200
173	20	0.1	500	10	500
174	20	0.1	500	50	100
175	20	0.1	500	50	200
176	20	0.1	500	50	500
177	20	0.1	500	100	100
178	20	0.1	500	100	200
179	20	0.1	500	100	500
180	20	0.25	1	2	100
181	20	0.25	1	2	200
182	20	0.25	1	2	500
183	20	0.25	1	10	100
184	20	0.25	1	10	200
185	20	0.25	1	10	500
186	20	0.25	1	50	100
187	20	0.25	1	50	200
188	20	0.25	1	50	500
189	20	0.25	1	100	100
190	20	0.25	1	100	200
191	20	0.25	1	100	500
192	20	0.25	5	2	100
193	20	0.25	5	2	200
194	20	0.25	5	2	500
195	20	0.25	5	10	100
196	20	0.25	5	10	200
197	20	0.25	5	10	500
198	20	0.25	5	50	100
199	20	0.25	5	50	200
200	20	0.25	5	50	500
201	20	0.25	5	100	100
202	20	0.25	5	100	200
203	20	0.25	5	100	500
204	20	0.25	10	2	100
205	20	0.25	10	2	200
206	20	0.25	10	2	500
207	20	0.25	10	10	100
208	20	0.25	10	10	200
209	20	0.25	10	10	500
210	20	0.25	10	50	100
211	20	0.25	10	50	200
212	20	0.25	10	50	500
213	20	0.25	10	100	100
214	20	0.25	10	100	200
215	20	0.25	10	100	500
216	20	0.25	50	2	100
217	20	0.25	50	2	200
218	20	0.25	50	2	500
219	20	0.25	50	10	100
220	20	0.25	50	10	200
221	20	0.25	50	10	500
222	20	0.25	50	50	100
223	20	0.25	50	50	200
224	20	0.25	50	50	500
225	20	0.25	50	100	100
226	20	0.25	50	100	200
227	20	0.25	50	100	500
228	20	0.25	500	2	100
229	20	0.25	500	2	200
230	20	0.25	500	2	500
231	20	0.25	500	10	100
232	20	0.25	500	10	200
233	20	0.25	500	10	500
234	20	0.25	500	50	100
235	20	0.25	500	50	200
236	20	0.25	500	50	500
237	20	0.25	500	100	100
238	20	0.25	500	100	200
239	20	0.25	500	100	500
240	20	0.49	1	2	100
241	20	0.49	1	2	200
242	20	0.49	1	2	500
243	20	0.49	1	10	100
244	20	0.49	1	10	200
245	20	0.49	1	10	500
246	20	0.49	1	50	100
247	20	0.49	1	50	200
248	20	0.49	1	50	500
249	20	0.49	1	100	100
250	20	0.49	1	100	200
251	20	0.49	1	100	500
252	20	0.49	5	2	100
253	20	0.49	5	2	200
254	20	0.49	5	2	500
255	20	0.49	5	10	100
256	20	0.49	5	10	200
257	20	0.49	5	10	500
258	20	0.49	5	50	100
259	20	0.49	5	50	200
260	20	0.49	5	50	500
261	20	0.49	5	100	100
262	20	0.49	5	100	200
263	20	0.49	5	100	500
264	20	0.49	10	2	100
265	20	0.49	10	2	200
266	20	0.49	10	2	500
267	20	0.49	10	10	100
268	20	0.49	10	10	200
269	20	0.49	10	10	500
270	20	0.49	10	50	100
271	20	0.49	10	50	200
272	20	0.49	10	50	500
273	20	0.49	10	100	100
274	20	0.49	10	100	200
275	20	0.49	10	100	500
276	20	0.49	50	2	100
277	20	0.49	50	2	200
278	20	0.49	50	2	500
279	20	0.49	50	10	100
280	20	0.49	50	10	200
281	20	0.49	50	10	500
282	20	0.49	50	50	100
283	20	0.49	50	50	200
284	20	0.49	50	50	500
285	20	0.49	50	100	100
286	20	0.49	50	100	200
287	20	0.49	50	100	500
288	20	0.49	500	2	100
289	20	0.49	500	2	200
290	20	0.49	500	2	500
291	20	0.49	500	10	100
292	20	0.49	500	10	200
293	20	0.49	500	10	500
294	20	0.49	500	50	100
295	20	0.49	500	50	200
296	20	0.49	500	50	500
297	20	0.49	500	100	100
298	20	0.49	500	100	200
299	20	0.49	500	100	500
300	50	0.01	1	2	100
301	50	0.01	1	2	200
302	50	0.01	1	2	500
303	50	0.01	1	10	100
304	50	0.01	1	10	200
305	50	0.01	1	10	500
306	50	0.01	1	50	100
307	50	0.01	1	50	200
308	50	0.01	1	50	500
309	50	0.01	1	100	100
310	50	0.01	1	100	200
311	50	0.01	1	100	500
312	50	0.01	5	2	100
313	50	0.01	5	2	200
314	50	0.01	5	2	500
315	50	0.01	5	10	100
316	50	0.01	5	10	200
317	50	0.01	5	10	500
318	50	0.01	5	50	100
319	50	0.01	5	50	200
320	50	0.01	5	50	500
321	50	0.01	5	100	100
322	50	0.01	5	100	200
323	50	0.01	5	100	500
324	50	0.01	10	2	100
325	50	0.01	10	2	200
326	50	0.01	10	2	500
327	50	0.01	10	10	100
328	50	0.01	10	10	200
329	50	0.01	10	10	500
330	50	0.01	10	50	100
331	50	0.01	10	50	200
332	50	0.01	10	50	500
333	50	0.01	10	100	100
334	50	0.01	10	100	200
335	50	0.01	10	100	500
336	50	0.01	50	2	100
337	50	0.01	50	2	200
338	50	0.01	50	2	500
339	50	0.01	50	10	100
340	50	0.01	50	10	200
341	50	0.01	50	10	500
342	50	0.01	50	50	100
343	50	0.01	50	50	200
344	50	0.01	50	50	500
345	50	0.01	50	100	100
346	50	0.01	50	100	200
347	50	0.01	50	100	500
348	50	0.01	500	2	100
349	50	0.01	500	2	200
350	50	0.01	500	2	500
351	50	0.01	500	10	100
352	50	0.01	500	10	200
353	50	0.01	500	10	500
354	50	0.01	500	50	100
355	50	0.01	500	50	200
356	50	0.01	500	50	500
357	50	0.01	500	100	100
358	50	0.01	500	100	200
359	50	0.01	500	100	500
360	50	0.03	1	2	100
361	50	0.03	1	2	200
362	50	0.03	1	2	500
363	50	0.03	1	10	100
364	50	0.03	1	10	200
365	50	0.03	1	10	500
366	50	0.03	1	50	100
367	50	0.03	1	50	200
368	50	0.03	1	50	500
369	50	0.03	1	100	100
370	50	0.03	1	100	200
371	50	0.03	1	100	500
372	50	0.03	5	2	100
373	50	0.03	5	2	200
374	50	0.03	5	2	500
375	50	0.03	5	10	100
376	50	0.03	5	10	200
377	50	0.03	5	10	500
378	50	0.03	5	50	100
379	50	0.03	5	50	200
380	50	0.03	5	50	500
381	50	0.03	5	100	100
382	50	0.03	5	100	200
383	50	0.03	5	100	500
384	50	0.03	10	2	100
385	50	0.03	10	2	200
386	50	0.03	10	2	500
387	50	0.03	10	10	100
388	50	0.03	10	10	200
389	50	0.03	10	10	500
390	50	0.03	10	50	100
391	50	0.03	10	50	200
392	50	0.03	10	50	500
393	50	0.03	10	100	100
394	50	0.03	10	100	200
395	50	0.03	10	100	500
396	50	0.03	50	2	100
397	50	0.03	50	2	200
398	50	0.03	50	2	500
399	50	0.03	50	10	100
400	50	0.03	50	10	200
401	50	0.03	50	10	500
402	50	0.03	50	50	100
403	50	0.03	50	50	200
404	50	0.03	50	50	500
405	50	0.03	50	100	100
406	50	0.03	50	100	200
407	50	0.03	50	100	500
408	50	0.03	500	2	100
409	50	0.03	500	2	200
410	50	0.03	500	2	500
411	50	0.03	500	10	100
412	50	0.03	500	10	200
413	50	0.03	500	10	500
414	50	0.03	500	50	100
415	50	0.03	500	50	200
416	50	0.03	500	50	500
417	50	0.03	500	100	100
418	50	0.03	500	100	200
419	50	0.03	500	100	500
420	50	0.1	1	2	100
421	50	0.1	1	2	200
422	50	0.1	1	2	500
423	50	0.1	1	10	100
424	50	0.1	1	10	200
425	50	0.1	1	10	500
426	50	0.1	1	50	100
427	50	0.1	1	50	200
428	50	0.1	1	50	500
429	50	0.1	1	100	100
430	50	0.1	1	100	200
431	50	0.1	1	100	500
432	50	0.1	5	2	100
433	50	0.1	5	2	200
434	50	0.1	5	2	500
435	50	0.1	5	10	100
436	50	0.1	5	10	200
437	50	0.1	5	10	500
438	50	0.1	5	50	100
439	50	0.1	5	50	200
440	50	0.1	5	50	500
441	50	0.1	5	100	100
442	50	0.1	5	100	200
443	50	0.1	5	100	500
444	50	0.1	10	2	100
445	50	0.1	10	2	200
446	50	0.1	10	2	500
447	50	0.1	10	10	100
448	50	0.1	10	10	200
449	50	0.1	10	10	500
450	50	0.1	10	50	100
451	50	0.1	10	50	200
452	50	0.1	10	50	500
453	50	0.1	10	100	100
454	50	0.1	10	100	200
455	50	0.1	10	100	500
456	50	0.1	50	2	100
457	50	0.1	50	2	200
458	50	0.1	50	2	500
459	50	0.1	50	10	100
460	50	0.1	50	10	200
461	50	0.1	50	10	500
462	50	0.1	50	50	100
463	50	0.1	50	50	200
464	50	0.1	50	50	500
465	50	0.1	50	100	100
466	50	0.1	50	100	200
467	50	0.1	50	100	500
468	50	0.1	500	2	100
469	50	0.1	500	2	200
470	50	0.1	500	2	500
471	50	0.1	500	10	100
472	50	0.1	500	10	200
473	50	0.1	500	10	500
474	50	0.1	500	50	100
475	50	0.1	500	50	200
476	50	0.1	500	50	500
477	50	0.1	500	100	100
478	50	0.1	500	100	200
479	50	0.1	500	100	500
480	50	0.25	1	2	100
481	50	0.25	1	2	200
482	50	0.25	1	2	500
483	50	0.25	1	10	100
484	50	0.25	1	10	200
485	50	0.25	1	10	500
486	50	0.25	1	50	100
487	50	0.25	1	50	200
488	50	0.25	1	50	500
489	50	0.25	1	100	100
490	50	0.25	1	100	200
491	50	0.25	1	100	500
492	50	0.25	5	2	100
493	50	0.25	5	2	200
494	50	0.25	5	2	500
495	50	0.25	5	10	100
496	50	0.25	5	10	200
497	50	0.25	5	10	500
498	50	0.25	5	50	100
499	50	0.25	5	50	200
500	50	0.25	5	50	500
501	50	0.25	5	100	100
502	50	0.25	5	100	200
503	50	0.25	5	100	500
504	50	0.25	10	2	100
505	50	0.25	10	2	200
506	50	0.25	10	2	500
507	50	0.25	10	10	100
508	50	0.25	10	10	200
509	50	0.25	10	10	500
510	50	0.25	10	50	100
511	50	0.25	10	50	200
512	50	0.25	10	50	500
513	50	0.25	10	100	100
514	50	0.25	10	100	200
515	50	0.25	10	100	500
516	50	0.25	50	2	100
517	50	0.25	50	2	200
518	50	0.25	50	2	500
519	50	0.25	50	10	100
520	50	0.25	50	10	200
521	50	0.25	50	10	500
522	50	0.25	50	50	100
523	50	0.25	50	50	200
524	50	0.25	50	50	500
525	50	0.25	50	100	100
526	50	0.25	50	100	200
527	50	0.25	50	100	500
528	50	0.25	500	2	100
529	50	0.25	500	2	200
530	50	0.25	500	2	500
531	50	0.25	500	10	100
532	50	0.25	500	10	200
533	50	0.25	500	10	500
534	50	0.25	500	50	100
535	50	0.25	500	50	200
536	50	0.25	500	50	500
537	50	0.25	500	100	100
538	50	0.25	500	100	200
539	50	0.25	500	100	500
540	50	0.49	1	2	100
541	50	0.49	1	2	200
542	50	0.49	1	2	500
543	50	0.49	1	10	100
544	50	0.49	1	10	200
545	50	0.49	1	10	500
546	50	0.49	1	50	100
547	50	0.49	1	50	200
548	50	0.49	1	50	500
549	50	0.49	1	100	100
550	50	0.49	1	100	200
551	50	0.49	1	100	500
552	50	0.49	5	2	100
553	50	0.49	5	2	200
554	50	0.49	5	2	500
555	50	0.49	5	10	100
556	50	0.49	5	10	200
557	50	0.49	5	10	500
558	50	0.49	5	50	100
559	50	0.49	5	50	200
560	50	0.49	5	50	500
561	50	0.49	5	100	100
562	50	0.49	5	100	200
563	50	0.49	5	100	500
564	50	0.49	10	2	100
565	50	0.49	10	2	200
566	50	0.49	10	2	500
567	50	0.49	10	10	100
568	50	0.49	10	10	200
569	50	0.49	10	10	500
570	50	0.49	10	50	100
571	50	0.49	10	50	200
572	50	0.49	10	50	500
573	50	0.49	10	100	100
574	50	0.49	10	100	200
575	50	0.49	10	100	500
576	50	0.49	50	2	100
577	50	0.49	50	2	200
578	50	0.49	50	2	500
579	50	0.49	50	10	100
580	50	0.49	50	10	200
581	50	0.49	50	10	500
582	50	0.49	50	50	100
583	50	0.49	50	50	200
584	50	0.49	50	50	500
585	50	0.49	50	100	100
586	50	0.49	50	100	200
587	50	0.49	50	100	500
588	50	0.49	500	2	100
589	50	0.49	500	2	200
590	50	0.49	500	2	500
591	50	0.49	500	10	100
592	50	0.49	500	10	200
593	50	0.49	500	10	500
594	50	0.49	500	50	100
595	50	0.49	500	50	200
596	50	0.49	500	50	500
597	50	0.49	500	100	100
598	50	0.49	500	100	200
599	50	0.49	500	100	500
600	100	0.01	1	2	100
601	100	0.01	1	2	200
602	100	0.01	1	2	500
603	100	0.01	1	10	100
604	100	0.01	1	10	200
605	100	0.01	1	10	500
606	100	0.01	1	50	100
607	100	0.01	1	50	200
608	100	0.01	1	50	500
609	100	0.01	1	100	100
610	100	0.01	1	100	200
611	100	0.01	1	100	500
612	100	0.01	5	2	100
613	100	0.01	5	2	200
614	100	0.01	5	2	500
615	100	0.01	5	10	100
616	100	0.01	5	10	200
617	100	0.01	5	10	500
618	100	0.01	5	50	100
619	100	0.01	5	50	200
620	100	0.01	5	50	500
621	100	0.01	5	100	100
622	100	0.01	5	100	200
623	100	0.01	5	100	500
624	100	0.01	10	2	100
625	100	0.01	10	2	200
626	100	0.01	10	2	500
627	100	0.01	10	10	100
628	100	0.01	10	10	200
629	100	0.01	10	10	500
630	100	0.01	10	50	100
631	100	0.01	10	50	200
632	100	0.01	10	50	500
633	100	0.01	10	100	100
634	100	0.01	10	100	200
635	100	0.01	10	100	500
636	100	0.01	50	2	100
637	100	0.01	50	2	200
638	100	0.01	50	2	500
639	100	0.01	50	10	100
640	100	0.01	50	10	200
641	100	0.01	50	10	500
642	100	0.01	50	50	100
643	100	0.01	50	50	200
644	100	0.01	50	50	500
645	100	0.01	50	100	100
646	100	0.01	50	100	200
647	100	0.01	50	100	500
648	100	0.01	500	2	100
649	100	0.01	500	2	200
650	100	0.01	500	2	500
651	100	0.01	500	10	100
652	100	0.01	500	10	200
653	100	0.01	500	10	500
654	100	0.01	500	50	100
655	100	0.01	500	50	200
656	100	0.01	500	50	500
657	100	0.01	500	100	100
658	100	0.01	500	100	200
659	100	0.01	500	100	500
660	100	0.03	1	2	100
661	100	0.03	1	2	200
662	100	0.03	1	2	500
663	100	0.03	1	10	100
664	100	0.03	1	10	200
665	100	0.03	1	10	500
666	100	0.03	1	50	100
667	100	0.03	1	50	200
668	100	0.03	1	50	500
669	100	0.03	1	100	100
670	100	0.03	1	100	200
671	100	0.03	1	100	500
672	100	0.03	5	2	100
673	100	0.03	5	2	200
674	100	0.03	5	2	500
675	100	0.03	5	10	100
676	100	0.03	5	10	200
677	100	0.03	5	10	500
678	100	0.03	5	50	100
679	100	0.03	5	50	200
680	100	0.03	5	50	500
681	100	0.03	5	100	100
682	100	0.03	5	100	200
683	100	0.03	5	100	500
684	100	0.03	10	2	100
685	100	0.03	10	2	200
686	100	0.03	10	2	500
687	100	0.03	10	10	100
688	100	0.03	10	10	200
689	100	0.03	10	10	500
690	100	0.03	10	50	100
691	100	0.03	10	50	200
692	100	0.03	10	50	500
693	100	0.03	10	100	100
694	100	0.03	10	100	200
695	100	0.03	10	100	500
696	100	0.03	50	2	100
697	100	0.03	50	2	200
698	100	0.03	50	2	500
699	100	0.03	50	10	100
700	100	0.03	50	10	200
701	100	0.03	50	10	500
702	100	0.03	50	50	100
703	100	0.03	50	50	200
704	100	0.03	50	50	500
705	100	0.03	50	100	100
706	100	0.03	50	100	200
707	100	0.03	50	100	500
708	100	0.03	500	2	100
709	100	0.03	500	2	200
710	100	0.03	500	2	500
711	100	0.03	500	10	100
712	100	0.03	500	10	200
713	100	0.03	500	10	500
714	100	0.03	500	50	100
715	100	0.03	500	50	200
716	100	0.03	500	50	500
717	100	0.03	500	100	100
718	100	0.03	500	100	200
719	100	0.03	500	100	500
720	100	0.1	1	2	100
721	100	0.1	1	2	200
722	100	0.1	1	2	500
723	100	0.1	1	10	100
724	100	0.1	1	10	200
725	100	0.1	1	10	500
726	100	0.1	1	50	100
727	100	0.1	1	50	200
728	100	0.1	1	50	500
729	100	0.1	1	100	100
730	100	0.1	1	100	200
731	100	0.1	1	100	500
732	100	0.1	5	2	100
733	100	0.1	5	2	200
734	100	0.1	5	2	500
735	100	0.1	5	10	100
736	100	0.1	5	10	200
737	100	0.1	5	10	500
738	100	0.1	5	50	100
739	100	0.1	5	50	200
740	100	0.1	5	50	500
741	100	0.1	5	100	100
742	100	0.1	5	100	200
743	100	0.1	5	100	500
744	100	0.1	10	2	100
745	100	0.1	10	2	200
746	100	0.1	10	2	500
747	100	0.1	10	10	100
748	100	0.1	10	10	200
749	100	0.1	10	10	500
750	100	0.1	10	50	100
751	100	0.1	10	50	200
752	100	0.1	10	50	500
753	100	0.1	10	100	100
754	100	0.1	10	100	200
755	100	0.1	10	100	500
756	100	0.1	50	2	100
757	100	0.1	50	2	200
758	100	0.1	50	2	500
759	100	0.1	50	10	100
760	100	0.1	50	10	200
761	100	0.1	50	10	500
762	100	0.1	50	50	100
763	100	0.1	50	50	200
764	100	0.1	50	50	500
765	100	0.1	50	100	100
766	100	0.1	50	100	200
767	100	0.1	50	100	500
768	100	0.1	500	2	100
769	100	0.1	500	2	200
770	100	0.1	500	2	500
771	100	0.1	500	10	100
772	100	0.1	500	10	200
773	100	0.1	500	10	500
774	100	0.1	500	50	100
775	100	0.1	500	50	200
776	100	0.1	500	50	500
777	100	0.1	500	100	100
778	100	0.1	500	100	200
779	100	0.1	500	100	500
780	100	0.25	1	2	100
781	100	0.25	1	2	200
782	100	0.25	1	2	500
783	100	0.25	1	10	100
784	100	0.25	1	10	200
785	100	0.25	1	10	500
786	100	0.25	1	50	100
787	100	0.25	1	50	200
788	100	0.25	1	50	500
789	100	0.25	1	100	100
790	100	0.25	1	100	200
791	100	0.25	1	100	500
792	100	0.25	5	2	100
793	100	0.25	5	2	200
794	100	0.25	5	2	500
795	100	0.25	5	10	100
796	100	0.25	5	10	200
797	100	0.25	5	10	500
798	100	0.25	5	50	100
799	100	0.25	5	50	200
800	100	0.25	5	50	500
801	100	0.25	5	100	100
802	100	0.25	5	100	200
803	100	0.25	5	100	500
804	100	0.25	10	2	100
805	100	0.25	10	2	200
806	100	0.25	10	2	500
807	100	0.25	10	10	100
808	100	0.25	10	10	200
809	100	0.25	10	10	500
810	100	0.25	10	50	100
811	100	0.25	10	50	200
812	100	0.25	10	50	500
813	100	0.25	10	100	100
814	100	0.25	10	100	200
815	100	0.25	10	100	500
816	100	0.25	50	2	100
817	100	0.25	50	2	200
818	100	0.25	50	2	500
819	100	0.25	50	10	100
820	100	0.25	50	10	200
821	100	0.25	50	10	500
822	100	0.25	50	50	100
823	100	0.25	50	50	200
824	100	0.25	50	50	500
825	100	0.25	50	100	100
826	100	0.25	50	100	200
827	100	0.25	50	100	500
828	100	0.25	500	2	100
829	100	0.25	500	2	200
830	100	0.25	500	2	500
831	100	0.25	500	10	100
832	100	0.25	500	10	200
833	100	0.25	500	10	500
834	100	0.25	500	50	100
835	100	0.25	500	50	200
836	100	0.25	500	50	500
837	100	0.25	500	100	100
838	100	0.25	500	100	200
839	100	0.25	500	100	500
840	100	0.49	1	2	100
841	100	0.49	1	2	200
842	100	0.49	1	2	500
843	100	0.49	1	10	100
844	100	0.49	1	10	200
845	100	0.49	1	10	500
846	100	0.49	1	50	100
847	100	0.49	1	50	200
848	100	0.49	1	50	500
849	100	0.49	1	100	100
